track_name,track_id,artist_name,album_name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Set The Roof,634enyZhLpXIvwqCPQr3Lt,"Rae Sremmurd, Lil Jon",SremmLife 2 (Deluxe),hard trap,0.885,0.467,1,-7.42,1,0.227,0.0512,0.0,0.115,0.232,96.983
Look Alive,2IGr3q6ljcpLvHDFLtI0yW,Rae Sremmurd,SremmLife 2 (Deluxe),hard trap,0.786,0.583,0,-7.415,1,0.0393,0.0552,1.84e-06,0.326,0.229,120.024
By Chance,3eaZlarqKQ4oAceRwJHfF5,Rae Sremmurd,SremmLife 2 (Deluxe),hard trap,0.881,0.496,1,-6.897,0,0.0592,0.0105,0.00168,0.315,0.216,130.965
When I'm Gone,18TtVZgD09HpU7lUXR0kPI,Eminem,Curtain Call: The Hits,hard trap,0.619,0.746,10,-5.479,0,0.36,0.0537,0.0,0.295,0.757,149.944
Just Lose It,6onQaeFDa4kW00ee428KDl,Eminem,Curtain Call: The Hits,hard trap,0.951,0.618,8,-3.555,1,0.0501,0.0656,6.54e-05,0.256,0.945,121.008
Mockingbird,1dVuiJnZwKhCw3xy0SL0lo,Eminem,Curtain Call: The Hits,hard trap,0.651,0.67,0,-3.786,1,0.283,0.209,0.0,0.122,0.241,83.558
Without Me,1I1wdcCLTUe8qeg8NGICq0,Eminem,Curtain Call: The Hits,hard trap,0.91,0.661,7,-2.814,1,0.0694,0.00276,0.0,0.35,0.643,112.251
The Real Slim Shady,7Bi0aRtNAdchLnVBPjDrcx,Eminem,Curtain Call: The Hits,hard trap,0.95,0.651,5,-4.226,0,0.0547,0.0337,0.0,0.0424,0.777,104.495
Like Toy Soldiers,1G3fgI4w0FmoNS8oLjLTaX,Eminem,Curtain Call: The Hits,hard trap,0.684,0.772,8,-3.443,0,0.275,0.0211,0.000464,0.0948,0.4,82.202
Sing For The Moment,217jPzlbFDCAPoOARhfUdH,Eminem,Curtain Call: The Hits,hard trap,0.671,0.813,5,-4.194,0,0.118,0.00193,2.17e-06,0.0654,0.151,164.064
Shake That,64649mwn5MP4gz1eIOAerx,"Eminem, Nate Dogg",Curtain Call: The Hits,hard trap,0.963,0.643,1,-5.785,0,0.117,0.0507,4.94e-05,0.157,0.534,107.005
My Name Is,5FtID9cgz6hX35unvcxyHk,Eminem,Curtain Call: The Hits,hard trap,0.846,0.676,5,-6.155,0,0.33,0.0449,1.02e-06,0.112,0.817,85.437
The Way I Am,7srYEBl5Lq0ZMtewoAPdz8,Eminem,Curtain Call: The Hits,hard trap,0.671,0.852,7,-3.315,1,0.272,0.137,0.0,0.311,0.325,87.027
Stan,0zIckkQ6ZRos7IdoNPakAw,"Eminem, Dido",Curtain Call: The Hits,hard trap,0.782,0.741,6,-5.062,0,0.21,0.0376,3.84e-06,0.455,0.517,80.059
FACK,3vllUzZChqpEaAat9brOYV,Eminem,Curtain Call: The Hits,hard trap,0.842,0.602,1,-7.103,1,0.0796,0.00638,0.112,0.103,0.372,124.213
Cleanin' Out My Closet,7BMO7O7ImjV8HNTH74Tshv,Eminem,The Eminem Show,hard trap,0.908,0.758,9,-4.753,0,0.174,0.0687,0.0,0.0783,0.87,148.015
My Dad's Gone Crazy,3F14hbIqy1JKKLTb1mzdYV,"Eminem, Hailie Jade",The Eminem Show,hard trap,0.73,0.698,7,-5.089,1,0.508,0.0986,0.0,0.322,0.711,176.146
Ass Like That,4gXdMZkBN1neE9nX6yRALa,Eminem,Encore (Deluxe Version),hard trap,0.646,0.796,2,-6.152,1,0.366,0.409,0.0,0.107,0.676,83.093
No Love,7bHT9osSq1rwT2yaImzqCi,"Eminem, Lil Wayne",Recovery,hard trap,0.522,0.932,11,-2.87,1,0.255,0.119,0.0,0.177,0.33,129.473
Space Bound,0sHW1jXe6Sou3437gJQNGA,Eminem,Recovery,hard trap,0.668,0.886,0,-3.474,1,0.117,0.0417,0.0,0.459,0.503,142.002
25 To Life,0dyWQoMOU9oERL6c9vxtRp,Eminem,Recovery,hard trap,0.701,0.931,8,-0.945,0,0.243,0.239,0.0,0.194,0.362,79.996
Headlights,222dTwr5XeEgAzEtsrQA0R,"Eminem, Nate Ruess",The Marshall Mathers LP2 (Deluxe),hard trap,0.688,0.782,11,-3.683,1,0.158,0.151,0.0,0.803,0.453,146.324
Notice Me,3OnOomd79OjqSYHchCQ6ht,"Migos, Post Malone",Culture II,hard trap,0.793,0.344,6,-9.757,1,0.357,0.112,1.59e-06,0.15,0.45,166.105
Big Shot (with Travis Scott),5cXg9IQS34FzLVdHhp7hu7,"Kendrick Lamar, Travis Scott",Black Panther The Album Music From And Inspired By,hard trap,0.855,0.478,1,-9.116,1,0.193,0.00759,0.0,0.101,0.283,130.018
X (with 2 Chainz & Saudi),4LmAnpjlhWTahvRkYR8xJa,"ScHoolboy Q, 2 Chainz, Saudi",Black Panther The Album Music From And Inspired By,hard trap,0.776,0.471,2,-8.406,1,0.253,0.0203,0.0,0.268,0.405,131.018
"Top Off (feat. JAY Z, Future & Beyoncé)",1W6wxOOYyJyyok8fqYSZ3m,"DJ Khaled, JAŸ-Z, Future, Beyoncé","Top Off (feat. JAY Z, Future & Beyoncé)",hard trap,0.573,0.591,11,-6.715,0,0.331,0.0107,0.0,0.455,0.232,86.721
Icon,22nyEAEM29tcBRhukR089b,Jaden,SYRE,hard trap,0.786,0.82,9,-5.093,0,0.232,0.222,0.0,0.575,0.49,119.982
Colors,2uxkxtKbBvHKaERrn6IGUc,Tee Grizzley,Colors,hard trap,0.8,0.794,10,-5.551,0,0.23,0.146,0.0,0.128,0.438,92.05
Relationship (feat. Future),25oOaleife6E2MIKmFkPvg,"Young Thug, Future",Beautiful Thugger Girls,hard trap,0.842,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.992
Digits,4cg1yakyRSIOjxKM2I7J1q,Young Thug,Slime Season 3,hard trap,0.769,0.632,10,-4.228,0,0.0537,0.0325,0.0,0.116,0.294,131.932
Menace,0CjHqLvr4EdjBJ0XiKtbCI,"Quality Control, Lil Yachty, Quavo, Offset",Quality Control: Control The Streets Volume 1,hard trap,0.977,0.303,0,-10.821,1,0.539,0.0612,0.0,0.184,0.214,116.063
Rover 2.0 (feat. 21 Savage),7sB2rmolvEt77KFPCraSNc,"BlocBoy JB, 21 Savage",Rover 2.0 (feat. 21 Savage),hard trap,0.914,0.781,9,-5.467,0,0.303,0.189,0.0,0.126,0.807,140.084
No Effort,6iF5JgF1GNUQwlnsgnMzUu,Tee Grizzley,My Moment,hard trap,0.895,0.698,1,-6.575,1,0.207,0.565,0.0,0.305,0.325,99.998
going down!,7CkbRn6S0itJqcqn88AtSV,XXXTENTACION,?,hard trap,0.873,0.663,1,-4.086,1,0.15,0.0216,0.000356,0.0867,0.525,135.499
RIP Roach,658I1uDnmLSiltFCf98AWE,"XXXTENTACION, Ski Mask The Slump God",Revenge,hard trap,0.727,0.62,8,-6.443,1,0.306,0.398,0.0,0.0926,0.555,105.003
Fuck Love,7AQim7LbvFVZJE3O8TYgf2,"XXXTENTACION, Trippie Redd",17,hard trap,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036
RGF Island,1iuljeYz6ZG3GTJOZZkoer,Fetty Wap,Fetty Wap (Deluxe),hard trap,0.746,0.764,0,-5.066,0,0.0423,0.00116,8.19e-06,0.0867,0.518,137.98
My Way (feat. Monty),1WoOzgvz6CgH4pX6a1RKGp,"Fetty Wap, Monty",Fetty Wap (Deluxe),hard trap,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077
Esskeetit,44KKhCyI0BGS6LvVyDqJtH,Lil Pump,Esskeetit,hard trap,0.934,0.505,11,-7.648,1,0.168,0.0229,0.0,0.0867,0.691,139.93
3500 (feat. Future & 2 Chainz),1SGt65i9AnXYdDQt1AtDRH,"Travis Scott, Future, 2 Chainz",Rodeo,hard trap,0.781,0.595,8,-6.069,0,0.155,0.113,2.48e-06,0.13,0.338,123.973
Venom,7tUXZgLbOCvRJ9FBlairoU,Ghostemane,Blackmage,hard trap,0.909,0.573,5,-6.856,1,0.181,0.0332,0.0163,0.657,0.392,144.946
JAPAN,4lTiuD1DwBKo4L7wqMkD7C,Famous Dex,JAPAN,hard trap,0.733,0.678,6,-7.771,1,0.439,0.121,0.0,0.345,0.841,175.984
Everyday,4EAV2cKiqKP5UPZmY6dejk,"Logic, Marshmello",Bobby Tarantino II,hard trap,0.667,0.741,1,-4.099,1,0.0378,0.0425,0.0,0.0761,0.422,149.908
Wicked,6BbINUfGabVyiNFJpQXn3x,Future,EVOL,hard trap,0.718,0.679,11,-5.899,0,0.0706,0.00191,0.0104,0.385,0.205,157.97
Antidote,1wHZx0LgzFHyeIZkUydNXq,Travis Scott,Rodeo,hard trap,0.714,0.527,1,-5.046,1,0.0322,0.00787,0.00015,0.124,0.123,131.046
Narcos,0wbnC9AUenxp613TYaJsGK,Migos,Culture II,hard trap,0.936,0.585,0,-6.914,1,0.124,0.0142,0.0,0.132,0.243,124.991
The Race,3wGXyJGsCf1myH5MooQIqE,Tay-K,#SantanaWorld (+),hard trap,0.766,0.606,9,-6.064,1,0.456,0.00266,0.0,0.166,0.352,160.223
Shoot (Bonus),2TxIZb5ZKd8Rb10q62n4Fq,BlocBoy JB,The Purple M&M,hard trap,0.873,0.665,11,-8.727,0,0.304,0.0364,0.0,0.328,0.59,135.058
Neighbors,0utlOiJy2weVl9WTkcEWHy,J. Cole,4 Your Eyez Only,hard trap,0.898,0.283,6,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97
KOD,7yotKA30dwTKNEGomV9ZsI,J. Cole,KOD,hard trap,0.823,0.783,0,-6.274,1,0.154,0.21,0.0,0.113,0.199,141.882
Candy Paint,32lItqlMi4LBhb4k0BaSaC,Post Malone,beerbongs & bentleys,hard trap,0.66,0.667,4,-5.941,1,0.156,0.64,1.22e-06,0.0753,0.381,180.044
Watch (feat. Lil Uzi Vert & Kanye West),3DoBTwfr8yi2LN08SBpFkN,"Travis Scott, Lil Uzi Vert, Kanye West",Watch (feat. Lil Uzi Vert & Kanye West),hard trap,0.706,0.559,4,-5.216,0,0.0416,0.0372,0.0,0.379,0.252,78.534
Better Now,7dt6x5M1jzdTEt8oCbisTK,Post Malone,beerbongs & bentleys,hard trap,0.674,0.578,10,-5.804,1,0.0408,0.331,0.0,0.135,0.34,145.07
Paranoid,3fpVWegR6YOS1Yk5HSMYIq,Post Malone,beerbongs & bentleys,hard trap,0.62,0.535,0,-5.428,1,0.0775,0.038,2.46e-05,0.167,0.25,159.872
This Is America,0b9oOr2ZgvyQu88wzixux9,Childish Gambino,This Is America,hard trap,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024
B.I.D,6dnrppGRbt8fie18Lcd9Dd,Tory Lanez,MEMORIES DON'T DIE,hard trap,0.767,0.689,10,-5.573,0,0.0868,0.102,0.0,0.0786,0.56,154.957
44 More,3e7Y6sfFlIdBMJhX7wpqVO,Logic,Bobby Tarantino II,hard trap,0.824,0.584,10,-7.098,0,0.219,0.072,0.0,0.106,0.219,139.966
Kevin’s Heart,6tZ3b7ik1QDXFAZlXib0YZ,J. Cole,KOD,hard trap,0.829,0.527,6,-6.644,0,0.367,0.482,0.0,0.631,0.475,116.079
Jettski Grizzley (feat. Lil Pump),2VKf0WEOpq06JE5PTNr9wa,"Tee Grizzley, Lil Pump",Activated,hard trap,0.875,0.878,8,-5.358,1,0.179,0.0966,0.0,0.333,0.381,100.042
Anybody (feat. Nicki Minaj),5I30ByMf5nhgbSokY1EZiN,"Young Thug, Nicki Minaj",Hear No Evil,hard trap,0.901,0.472,11,-8.416,0,0.194,0.0381,0.0,0.11,0.479,120.0
Bread Winners,7r81Tfgk0ECt7FXPSUrAPd,"YBN (Young Boss N*ggas), YBN Nahmir, Almighty Jay",Bread Winners,hard trap,0.926,0.535,5,-8.778,0,0.273,0.0314,0.0,0.122,0.726,94.716
Outside Today,5PIfH6BzcmH04RDmtzF0BN,YoungBoy Never Broke Again,Until Death Call My Name,hard trap,0.851,0.666,11,-5.334,0,0.0694,0.139,0.0,0.105,0.0585,134.068
My Dawg,49K3jbwZmZKaDGTfjpIVg0,"Quality Control, Lil Baby, Kodak Black, Quavo, Moneybagg Yo",Quality Control: Control The Streets Volume 1,hard trap,0.911,0.637,1,-7.251,1,0.112,0.0259,0.0,0.104,0.615,133.036
Shoota (feat. Lil Uzi Vert),2BJSMvOGABRxokHKB0OI8i,"Playboi Carti, Lil Uzi Vert",Die Lit,hard trap,0.673,0.649,1,-8.433,0,0.196,0.188,0.0,0.122,0.47,153.075
Sum More,4novMmedjP9sZpTKO2SCr8,"Lil Baby, Lil Yachty",Too Hard,hard trap,0.79,0.377,10,-9.513,1,0.329,0.0255,0.0,0.0832,0.227,147.032
Traumatized,3oL5IZxCjizNaptP7auJjm,YoungBoy Never Broke Again,Until Death Call My Name,hard trap,0.716,0.737,3,-5.816,0,0.409,0.529,2.64e-06,0.102,0.657,73.968
Win,1JBrLoAYGbdDjNuRqdyjA8,Tee Grizzley,Win,hard trap,0.872,0.679,7,-8.334,1,0.277,0.188,0.0,0.0996,0.588,99.969
Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,"Tyga, Offset",Taste (feat. Offset),hard trap,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994
If You Know You Know,6bGwKHXHNLmTy6yt147FPh,Pusha T,DAYTONA,hard trap,0.46,0.697,6,-5.954,0,0.325,0.0186,0.0,0.362,0.701,153.426
Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z,"A$AP Rocky, Skepta",TESTING,hard trap,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015
1942 (feat. Yo Gotti & YBN Nahmir),794QVQtFNy7hvtjQP1keQd,"G-Eazy, Yo Gotti, YBN Nahmir",1942 (feat. Yo Gotti & YBN Nahmir),hard trap,0.817,0.646,4,-5.12,0,0.249,0.0152,0.0,0.125,0.835,162.898
Champion (feat. Travis Scott),6nO3tr47nr2P7f3hXb8JIo,"NAV, Travis Scott",RECKLESS,hard trap,0.643,0.782,5,-3.395,0,0.0476,0.384,0.0,0.108,0.393,162.006
Diamond Teeth Samurai,1kba7DS6vtzVlbEcPA9cqO,YoungBoy Never Broke Again,Until Death Call My Name,hard trap,0.799,0.659,10,-5.593,0,0.272,0.00451,0.0,0.13,0.256,177.957
A$AP Forever (feat. Moby),1YmF9PvLhIISIANoMLIYGq,"A$AP Rocky, Moby",A$AP Forever (feat. Moby),hard trap,0.469,0.78,10,-6.49,0,0.122,0.224,0.0,0.13,0.444,125.999
WIFI LIT,6WlxcZKpEV6Bwe9InoVhMp,Future,BEASTMODE 2,hard trap,0.884,0.579,2,-6.847,1,0.299,0.064,2.38e-06,0.182,0.313,144.973
MY PYT,4jK1VQQGDnNOLfyVXCxGsR,Wale,MY PYT,hard trap,0.563,0.414,0,-11.409,1,0.37,0.0298,0.0,0.0854,0.446,193.549
Life Goes On,2bSk87AVkCIIC3Bcligq1z,"Lil Baby, Gunna, Lil Uzi Vert",Harder Than Ever,hard trap,0.716,0.541,1,-7.909,1,0.149,0.0021,0.0,0.115,0.387,139.978
Blue Hunnids (feat. Jimmy Wopo and Hardo),073wIn7FqixdyJU4cqh41j,"Wiz Khalifa, Jimmy Wopo, Hardo",Rolling Papers 2,hard trap,0.744,0.772,8,-4.034,0,0.257,0.0617,0.0,0.33,0.441,144.042
Hopeless Romantic (feat. Swae Lee),7IBSffWIu7P2MC7kMwy2FM,"Wiz Khalifa, Swae Lee",Rolling Papers 2,hard trap,0.877,0.477,9,-7.379,0,0.0587,0.307,0.0,0.0929,0.552,127.023
Real Rich (feat. Gucci Mane),5t8djD6oZcfAyqF4cTQfFb,"Wiz Khalifa, Gucci Mane",Rolling Papers 2,hard trap,0.947,0.441,2,-9.311,1,0.135,0.0353,0.0,0.111,0.275,125.01
Fr Fr (feat. Lil Skies),1RagpNpkD3KcjXMLGMe99V,"Wiz Khalifa, Lil Skies",Rolling Papers 2,hard trap,0.916,0.493,1,-7.371,0,0.162,0.12,2.63e-06,0.211,0.327,140.057
Love Is Poison,3mVetrcTFdjigng5ankZRf,YoungBoy Never Broke Again,Until Death Call My Name (Reloaded),hard trap,0.781,0.593,1,-6.038,1,0.281,0.0533,0.0,0.381,0.602,158.019
No Smoke,57IRaiAB4hBZu3gnNVZC0v,YoungBoy Never Broke Again,AI YoungBoy,hard trap,0.658,0.736,9,-6.097,0,0.308,0.113,0.0,0.0978,0.804,143.966
Light (feat. Lil Yachty),3N4OzMI84d1hqcobgue6uT,"Tee Grizzley, Lil Yachty",Activated,hard trap,0.686,0.657,1,-6.383,1,0.188,0.0192,0.0,0.129,0.124,146.066
Nowadays (feat. Landon Cube),2u7mxWSeoqTXndK5e08jMp,"Lil Skies, Landon Cube",Life of a Dark Rose,hard trap,0.745,0.646,6,-6.987,0,0.17,0.157,0.0,0.338,0.46,79.993
BabyWipe,6eKWSrZfzd25TYYxkscWgg,Ski Mask The Slump God,You Will Regret (Reloaded),hard trap,0.884,0.505,1,-8.322,1,0.265,0.0257,0.0,0.307,0.582,148.042
Astronaut Kid,3hg8SvlMLkm2lT3HXvU6Lf,YoungBoy Never Broke Again,Until Death Call My Name (Reloaded),hard trap,0.738,0.788,4,-5.318,0,0.0435,0.00764,0.0,0.355,0.307,155.078
Red Roses (feat. Landon Cube),3ZhTT6yjZwpPph5MIJ53XY,"Lil Skies, Landon Cube",Life of a Dark Rose,hard trap,0.691,0.683,0,-7.335,1,0.0954,0.547,0.0,0.221,0.456,140.002
SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,ASTROWORLD,hard trap,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008
STARGAZING,7wBJfHzpfI3032CSD7CE2m,Travis Scott,ASTROWORLD,hard trap,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007
CAROUSEL,7KZ5MMVgBVox9ycroB2UrI,Travis Scott,ASTROWORLD,hard trap,0.428,0.403,5,-5.914,0,0.209,0.229,0.0,0.22,0.133,95.387
Bigger Than You (feat. Drake & Quavo),5S1IUPueD0xE0vj4zU3nSf,"2 Chainz, Drake, Quavo",Bigger Than You feat. Drake & Quavo,hard trap,0.888,0.515,1,-6.246,1,0.271,0.247,0.0,0.446,0.264,141.009
Drop (feat. Blac Youngsta & BlocBoy JB),61TklWcG8PbT5hvUTzwLaY,"G-Eazy, Blac Youngsta, BlocBoy JB",Drop (feat. Blac Youngsta & BlocBoy JB),hard trap,0.858,0.65,8,-4.919,1,0.241,0.0066,2.07e-06,0.121,0.653,147.031
Myself,05nbZ1xxVNwUTcGwLbp7CN,NAV,NAV,hard trap,0.74,0.398,5,-7.44,0,0.203,0.646,1.18e-06,0.115,0.0825,80.027
Erase Your Social,4uhvMW7ly7tJil31YYscAN,Lil Uzi Vert,The Perfect LUV Tape,hard trap,0.705,0.609,3,-5.728,1,0.0729,0.694,0.0,0.234,0.718,140.058
Sauce It Up,1uL78kFWxhz3umTMWJu8n5,Lil Uzi Vert,Luv Is Rage 2,hard trap,0.813,0.528,6,-6.305,0,0.313,0.0715,0.0,0.125,0.131,79.532
So Good (& Metro Boomin),0fWBFDRTIuk8ZgNdZqhCer,"Big Sean, Metro Boomin, Kash Doll",Double Or Nothing (& Metro Boomin),hard trap,0.619,0.404,8,-8.333,0,0.441,0.0144,0.0,0.115,0.567,90.008
U Guessed It,4UUFTQKwwId0n1P9t4ZQhx,OG Maco,U Guessed It - Single,hard trap,0.843,0.286,1,-10.575,1,0.352,0.0125,1.69e-06,0.0681,0.265,120.06
WORKIN ME,33tNYw9oMtSkGe27NpgS64,Quavo,W O R K I N M E,hard trap,0.79,0.629,8,-4.055,1,0.142,0.182,7.06e-06,0.338,0.267,170.023
LAMB TALK,3nmfktGzQJe0B77Ilcce1o,Quavo,L A M B T A L K,hard trap,0.911,0.597,11,-6.517,0,0.273,0.14,0.0,0.116,0.315,142.036
Pull Up (feat. NAV),0WnV4YotgHecDIzfihlcjn,"A Boogie Wit da Hoodie, NAV",International Artist,hard trap,0.828,0.37,7,-7.441,0,0.26,0.484,0.0,0.119,0.549,149.964
I Know You (feat. Yung Pinch),5Cg98kiDYtCEHmjcKD0CJD,"Lil Skies, Yung Pinch",I Know You (feat. Yung Pinch),hard trap,0.773,0.602,10,-6.384,1,0.108,0.194,0.000443,0.141,0.442,74.896
GHOST,0aWMostcnfyjuCEcO7sTz5,"Jaden, Christian Rich",GHOST,hard trap,0.782,0.531,1,-6.636,1,0.168,0.145,0.0501,0.238,0.247,148.046
Love Galore (feat. Travis Scott),0q75NwOoFiARAVp4EXU4Bs,"SZA, Travis Scott",Ctrl,hard trap,0.795,0.594,0,-6.2,1,0.0748,0.112,0.0,0.162,0.409,135.002
Welcome to the Rodeo,5GpAhJpbHvUi6gY6RG15Ze,Lil Skies,Life of a Dark Rose,hard trap,0.69,0.881,5,-4.297,0,0.284,0.128,0.0,0.0927,0.503,169.973
Too Gone (feat. Khalid),7weyB4Zuj9QDwQrFbveSpG,"Rich The Kid, Khalid",The World Is Yours,hard trap,0.685,0.695,6,-6.213,0,0.193,0.154,0.0,0.193,0.441,146.01
Chanel (Go Get It) [feat. Gunna & Lil Baby],0kCBorRrKZkSztd9m0QI3r,"Young Thug, Young Stoner Life, Gunna, Lil Baby",Slime Language,hard trap,0.938,0.5,4,-10.08,0,0.144,0.00183,0.0,0.077,0.462,140.011
It's A Slime (feat. Lil Uzi Vert),3HxYOwZZHZn5mC1drqPQqR,"Young Thug, Young Stoner Life, Lil Uzi Vert",Slime Language,hard trap,0.863,0.464,1,-10.559,1,0.346,0.00449,0.0,0.0938,0.566,75.5
January 1st (feat. Jacquees & Trap Boy Freddy),21FpDaSM6pSxpnJOhsxDCJ,"Young Thug, Young Stoner Life, Jacquees, Trap Boy Freddy",Slime Language,hard trap,0.679,0.436,7,-10.233,0,0.44,0.000523,0.0,0.109,0.295,161.907
Lust,7oJrVhiTPZGBXWPwhxjy9S,Lil Skies,Life of a Dark Rose,hard trap,0.718,0.767,9,-5.641,1,0.166,0.138,0.0,0.114,0.519,160.084
Lucky You (feat. Joyner Lucas),60SdxE8apGAxMiRrpbmLY0,"Eminem, Joyner Lucas",Kamikaze,hard trap,0.876,0.786,10,-4.884,0,0.306,0.0627,0.0,0.127,0.575,153.068
No Rest,0chpIFSjgfd1CPrAxM7PWp,Lil Skies,No Rest,hard trap,0.655,0.498,9,-13.147,1,0.0479,0.0186,4.47e-06,0.139,0.508,162.861
Rubbin off the Paint,1QRJb5VY3sIkCKcTuIKCrk,YBN Nahmir,Rubbin off the Paint,hard trap,0.596,0.699,1,-8.709,1,0.348,0.00582,0.0,0.174,0.435,108.031
Scotty Pippen,1cwo5ER5xHlQycYuSyjyQs,Cordae,Scotty Pippen,hard trap,0.905,0.598,0,-6.993,0,0.494,0.0797,0.0,0.15,0.843,139.978
Mona Lisa (feat. Kendrick Lamar),0dbTQYW3Ad1FTzIA9t90E8,"Lil Wayne, Kendrick Lamar",Tha Carter V,hard trap,0.856,0.694,2,-4.393,1,0.169,0.371,0.0,0.109,0.489,122.08
Sin (feat. Jaden Smith),1Jl21sidRpEdlVBvYbssLx,"Young Thug, Jaden",On the Run,hard trap,0.889,0.385,11,-11.767,0,0.165,0.00544,0.0,0.274,0.235,125.995
New Patek,0Fpen1PTuEnCmOJtUU9Iud,Lil Uzi Vert,New Patek,hard trap,0.85,0.785,8,-4.963,0,0.345,0.0367,0.0,0.155,0.718,145.063
No Stylist (feat. Drake),04MLEeAMuV9IlHEsD8vF6A,"French Montana, Drake",No Stylist,hard trap,0.765,0.704,5,-4.589,0,0.127,0.0215,0.0,0.227,0.498,147.055
I Love It (& Lil Pump),4S8d14HvHb70ImctNgVzQQ,"Kanye West, Lil Pump",I Love It,hard trap,0.901,0.522,2,-8.304,1,0.33,0.0114,0.0,0.259,0.329,104.053
ICONIC (ft. Jaden Smith),1FmdAhS8FqRoEJ4jcSfuKZ,"Logic, Jaden",YSIV,hard trap,0.388,0.777,1,-5.55,1,0.241,0.00575,0.0,0.288,0.191,175.933
Don't Cry (feat. XXXTENTACION),5BQrp63SHCVf4bzCzJePne,"Lil Wayne, XXXTENTACION",Tha Carter V,hard trap,0.618,0.71,8,-6.066,1,0.331,0.407,0.0,0.183,0.233,112.014
Let It Fly (feat. Travis Scott),0CBQ0m3mufWH75LTYB3s6h,"Lil Wayne, Travis Scott",Tha Carter V,hard trap,0.902,0.819,1,-3.321,1,0.316,0.041,0.0,0.106,0.745,89.0
Money Long,4eUsMWZO1Dpc0lQp4JsKXa,Kevin Gates,Luca Brasi 3,hard trap,0.784,0.711,2,-2.465,1,0.245,0.222,0.0,0.377,0.461,148.111
"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)",0n22yqkitWec0PV6tibWEO,"Famous Dex, Jay Critch, Lil Baby, Rich The Kid","Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)",hard trap,0.68,0.732,10,-7.108,0,0.27,0.235,0.000174,0.0705,0.864,75.422
Murder on My Mind,7eBqSVxrzQZtK2mmgRG6lC,YNW Melly,I AM YOU,hard trap,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007
Wake Up in the Sky,0QIjsbm2fh1cJ45XO9eGqq,"Gucci Mane, Bruno Mars, Kodak Black",Wake Up in the Sky,hard trap,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01
"Never Recover (Lil Baby & Gunna, Drake)",6wWaVoUOzLQJHd3bWAUpdZ,"Lil Baby, Gunna, Drake",Drip Harder,hard trap,0.753,0.686,1,-5.414,0,0.284,0.0677,0.0,0.193,0.886,132.055
Multi Millionaire (feat. Lil Uzi Vert),7q8cy4uoA2itYATsKeXhcq,"Lil Pump, Lil Uzi Vert",Multi Millionaire (feat. Lil Uzi Vert),hard trap,0.856,0.82,1,-3.813,1,0.0962,0.0226,0.0,0.168,0.723,146.009
Murda (feat. Trippie Redd),2CEXhYY4cGmjyTyZJw7Wo0,"YoungBoy Never Broke Again, Trippie Redd",Decided,hard trap,0.691,0.566,4,-5.213,0,0.227,0.28,0.0,0.106,0.291,147.982
Neighbor (feat. Travis Scott),2iicKPnvOKfbJZJZtuQnjy,"Juicy J, Travis Scott",Neighbor (feat. Travis Scott),hard trap,0.921,0.748,1,-5.093,1,0.13,0.00908,0.0,0.0798,0.801,139.979
Legends,1Knctxx9vGZxpZfF66BIEa,Juice WRLD,Legends,hard trap,0.594,0.798,4,-5.244,1,0.0844,0.115,0.0,0.143,0.381,142.049
LOVE. FEAT. ZACARI.,6PGoSes0D9eUDeeAafB2As,"Kendrick Lamar, Zacari",DAMN.,hard trap,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058
Moolah,5htB2gxndGHrLb09x1Q3Vp,Young Greatness,I Tried To Tell Em 2,hard trap,0.773,0.56,9,-5.742,1,0.126,0.0258,0.0,0.328,0.26,128.091
Rich And Blind,6QNFQJKlZUKr0xlGZ74CZJ,Juice WRLD,Rich And Blind,hard trap,0.638,0.624,10,-5.37,1,0.0798,0.0102,0.0,0.0944,0.445,159.937
Casper,1B4gJRq61xTs6r1O0Uq2iY,Takeoff,The Last Rocket,hard trap,0.921,0.607,1,-7.397,1,0.209,0.525,1.17e-06,0.123,0.753,140.067
